"","State","County","FIPS","zip5","NAICSDESCR","long","lat","phone_loc","level","specialty","license","Name","Owner"
"453","IA","Hardin","19083",50126,"RESCUE SERVICES, MEDICAL",-93.2658769,42.5194518,"NO","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","HARDIN COUNTY RESCUE SQUAD - NORTH","NOT AVAILABLE"
"454","IA","Clayton","19043",52049,"AMBULANCE AND FIRE SERVICE COMBINED",-91.2330091,42.8652939,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","GARNAVILLO FIRE DEPARTMENT","LOCAL"
"455","IA","Emmet","19063",51365,"AMBULANCE AND FIRE SERVICE COMBINED",-94.7937718,43.3199481,"NO","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","WALLINGFORD FIRE DEPARTMENT","LOCAL"
"456","IA","Humboldt","19091",50558,"AMBULANCE AND FIRE SERVICE COMBINED",-94.1844784,42.8672543,"NO","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","LIVERMORE FIRE DEPARTMENT","LOCAL"
"457","IA","Cerro Gordo","19033",50401,"AMBULANCE AND FIRE SERVICE COMBINED",-93.2068587,43.1476509,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","MASON CITY FIRE DEPARTMENT","LOCAL"
"458","IA","Pocahontas","19151",50581,"AMBULANCE AND FIRE SERVICE COMBINED",-94.5268253,42.8134903,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","ROLFE FIRE DEPARTMENT","LOCAL"
"459","IA","Dallas","19049",50069,"FIRE AND RESCUE SERVICE",-94.0074397,41.5288474,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","DE SOTO FIRE AND RESCUE DEPARTMENT","FIRE"
"460","IA","Dickinson","19059",51363,"AMBULANCE AND FIRE SERVICE COMBINED",-94.9480058,43.4315991,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","SUPERIOR FIRE DEPARTMENT","CITY/MUNICIPAL"
"461","IA","Warren","19181",50139,"FIRE AND RESCUE SERVICE",-93.3849612,41.1898074,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","LACONA FIRE AND RESCUE","FIRE"
"462","IA","Hardin","19083",50006,"AMBULANCE AND FIRE SERVICE COMBINED",-93.3745775,42.4175067,"NO","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","BUCKEYE FIRE DEPARTMENT STATION 1 - HEADQUARTERS / BUCKEYE FIRST RESPONDERS","FIRE"
"463","IA","Sac","19161",51466,"FIRE AND RESCUE SERVICE",-95.0912496,42.2708806,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","WALL LAKE FIRE AND RESCUE","FIRE"
"464","IA","Black Hawk","19013",50613,"AMBULANCE AND FIRE SERVICE COMBINED",-92.4452714,42.5226093,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","CEDAR FALLS FIRE DEPARTMENT STATION 1","FIRE"
"465","IA","Story","19169",50201,"AMBULANCE AND FIRE SERVICE COMBINED",-93.4472819,42.023006,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","NEVADA FIRE DEPARTMENT","FIRE"
"466","IA","Pottawattamie","19155",51549,"AMBULANCE AND FIRE SERVICE COMBINED",-95.4252186,41.1933544,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","MACEDONIA VOLUNTEER FIRE DEPARTMENT","FIRE"
"467","IA","Pottawattamie","19155",51553,"FIRE AND RESCUE SERVICE",-95.543956,41.4661088,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","MINDEN VOLUNTEER FIRE AND RESCUE","FIRE"
"468","IA","Cass","19029",50020,"FIRE AND RESCUE SERVICE",-94.7667386,41.4449202,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","ANITA VOLUNTEER FIRE AND RESCUE","FIRE"
"469","IA","Shelby","19165",51531,"FIRE AND RESCUE SERVICE",-95.0597438,41.5916163,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","ELK HORN FIRE AND RESCUE","FIRE"
"470","IA","Polk","19153",50311,"AMBULANCE AND FIRE SERVICE COMBINED",-93.7081454,41.5991651,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","WINDSOR HEIGHTS FIRE DEPARTMENT","FIRE"
"471","IA","Polk","19153",50327,"AMBULANCE AND FIRE SERVICE COMBINED",-93.5142327,41.5975866,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","PLEASANT HILL FIRE DEPARTMENT","FIRE"
"472","IA","Monona","19133",51558,"FIRE AND RESCUE SERVICE",-95.8517797,41.9216791,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","MOORHEAD FIRE DEPARTMENT / MOORHEAD RESCUE UNIT","FIRE"
"473","IA","Johnson","19103",52340,"AMBULANCE AND FIRE SERVICE COMBINED",-91.6634423,41.7052664,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","TIFFIN FIRE DEPARTMENT / TIFFIN FIRST RESPONDERS","FIRE"
"474","IA","Johnson","19103",52322,"AMBULANCE AND FIRE SERVICE COMBINED",-91.791022,41.7245911,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","OXFORD FIRE DEPARTMENT / OXFORD FIRST RESPONDERS","FIRE"
"475","IA","Polk","19153",50035,"AMBULANCE AND FIRE SERVICE COMBINED",-93.461002,41.7018801,"NO","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","BONDURANT EMERGENCY SERVICES","FIRE"
"476","IA","Webster","19187",50523,"AMBULANCE AND FIRE SERVICE COMBINED",-94.2917581,42.3619794,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","CALLENDER COMMUNITY FIRE DEPARTMENT","FIRE"
"477","IA","Johnson","19103",52755,"FIRE AND RESCUE SERVICE",-91.4280202,41.488033,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","LONE TREE VOLUNTEER FIRE AND RESCUE / VOLUNTEER FIRST RESPONDERS","CITY/MUNICIPAL"
"478","IA","Harrison","19085",51579,"FIRE AND RESCUE SERVICE",-95.700797,41.7433328,"NO","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","WOODBINE FIRE AND RESCUE DEPARTMENT","FIRE"
"479","IA","Poweshiek","19157",50157,"AMBULANCE AND FIRE SERVICE COMBINED",-92.5565074,41.7073283,"NO","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","MALCOM VOLUNTEER FIRE DEPARTMENT","FIRE"
"480","IA","Shelby","19165",51578,"AMBULANCE AND FIRE SERVICE COMBINED",-95.3928305,41.7189753,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","WESTPHALIA VOLUNTEER FIRE DEPARTMENT","FIRE"
"481","IA","Sac","19161",51433,"AMBULANCE AND FIRE SERVICE COMBINED",-94.8780821,42.24908,"YES","BASIC","NOT AVAILABLE","NOT AVAILABLE","AUBURN FIRE DEPARTMENT","FIRE"
"482","IA","Dallas","19049",50003,"AMBULANCE AND FIRE SERVICE COMBINED",-94.0202525,41.617009,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","ADEL VOLUNTEER FIRE DEPARTMENT","FIRE"
"483","IA","Muscatine","19139",52761,"AMBULANCE AND FIRE SERVICE COMBINED",-91.0454629,41.4248601,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","MUSCATINE FIRE DEPARTMENT STATION 1","FIRE"
"484","IA","Buchanan","19019",50682,"AMBULANCE AND FIRE SERVICE COMBINED",-91.7352521,42.4727693,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","WINTHROP FIRE DEPARTMENT","CITY/MUNICIPAL"
"485","IA","Story","19169",50046,"FIRE AND RESCUE SERVICE",-93.5276006,41.899215,"N/A","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","CAMBRIDGE FIRE AND RESCUE","FIRE"
"486","IA","Dallas","19049",50263,"AMBULANCE AND FIRE SERVICE COMBINED",-93.8654788,41.5986534,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","WAUKEE FIRE DEPARTMENT","FIRE"
"487","IA","Greene","19073",50050,"FIRE AND RESCUE SERVICE",-94.479093,42.1554521,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","CHURDAN FIRE AND RESCUE","CITY/MUNICIPAL"
"488","IA","Marion","19125",50163,"FIRE AND RESCUE SERVICE",-93.2405788,41.2239965,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","MELCHER-DALLAS FIRE AND RESCUE DEPARTMENT","FIRE"
"489","IA","Muscatine","19139",52739,"AMBULANCE AND FIRE SERVICE COMBINED",-91.3492209,41.3833336,"NO","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","CONESVILLE VOLUNTEER FIRE DEPARTMENT","FIRE"
"490","IA","Mahaska","19123",50207,"AMBULANCE AND FIRE SERVICE COMBINED",-92.6498691,41.4699699,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","NEW SHARON VOLUNTEER FIRE DEPARTMENT","FIRE"
"491","IA","Woodbury","19193",51016,"FIRE AND RESCUE SERVICE",-95.7876679,42.4742219,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","CORRECTIONVILLE FIRE AND RESCUE","FIRE"
"492","IA","Poweshiek","19157",52222,"AMBULANCE AND FIRE SERVICE COMBINED",-92.3752724,41.5819484,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","DEEP RIVER VOLUNTEER FIRE DEPARTMENT","FIRE"
"493","IA","Obrien","19141",51346,"AMBULANCE AND FIRE SERVICE COMBINED",-95.4780361,43.1801522,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","HARTLEY EMERGENCY FIRE AND AMBULANCE RESPONSE TEAM","CITY/MUNICIPAL"
"494","IA","Muscatine","19139",52749,"AMBULANCE AND FIRE SERVICE COMBINED",-91.1234826,41.3557706,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","FRUITLAND VOLUNTEER FIRE DEPARTMENT","FIRE"
"495","IA","Muscatine","19139",52776,"AMBULANCE AND FIRE SERVICE COMBINED",-91.2621149,41.5687424,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","WEST LIBERTY VOLUNTEER FIRE DEPARTMENT","FIRE"
"496","IA","Grundy","19075",50624,"AMBULANCE AND FIRE SERVICE COMBINED",-92.6291892,42.4634759,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","DIKE VOLUNTEER FIRE AND AMBULANCE","FIRE"
"497","IA","Grundy","19075",50673,"AMBULANCE AND FIRE SERVICE COMBINED",-92.7121548,42.5261303,"YES","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","STOUT COMMUNITY FIRE DEPARTMENT","FIRE"
"498","IA","Dickinson","19059",51331,"FIRE AND RESCUE SERVICE",-95.1260476,43.3699936,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","ARNOLDS PARK FIRE AND RESCUE","FIRE"
"499","IA","Hamilton","19079",50075,"AMBULANCE AND FIRE SERVICE COMBINED",-93.5790608,42.3125037,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","ELLSWORTH FIRE AND EMERGENCY MEDICAL SERVICES","FIRE"
"500","IA","Pottawattamie","19155",51503,"FIRE AND RESCUE SERVICE",-95.8079093,41.2323507,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","LEWIS TOWNSHIP VOLUNTEER FIRE AND RESCUE","FIRE"
"501","IA","Linn","19113",52404,"POLICE AND FIRE DEPARTMENTS, COMBINED",-91.7103889,41.8905909,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","EASTERN IOWA POLICE FIRE AND SAFETY DEPARTMENT","CITY/MUNICIPAL"
"502","IA","Story","19169",50134,"AMBULANCE AND FIRE SERVICE COMBINED",-93.6650729,41.9501852,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","KELLEY FIRE DEPARTMENT","FIRE"
"503","IA","Pottawattamie","19155",51503,"AMBULANCE AND FIRE SERVICE COMBINED",-95.8499384,41.2579518,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","COUNCIL BLUFFS FIRE DEPARTMENT STATION 1 - HEADQUARTERS","FIRE"
"504","IA","Buchanan","19019",52329,"AMBULANCE AND FIRE SERVICE COMBINED",-91.8443313,42.3701075,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","ROWLEY FIRE DEPARTMENT","FIRE"
"505","IA","Keokuk","19107",50268,"AMBULANCE AND FIRE SERVICE COMBINED",-92.3549882,41.3985408,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","WHAT CHEER FIRE DEPARTMENT","FIRE"
"506","IA","Cedar","19031",52306,"AMBULANCE AND FIRE SERVICE COMBINED",-91.2550968,41.9049775,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","MECHANICSVILLE FIRE DEPARTMENT","FIRE"
"507","IA","Story","19169",50244,"AMBULANCE SERVICES, AIR OR GROUND",-93.6876648,41.8815486,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","SLATER FIRST RESPONSE","CITY/MUNICIPAL"
"508","IA","Warren","19181",50241,"AMBULANCE AND FIRE SERVICE COMBINED",-93.7311004,41.3075798,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","SAINT MARYS FIRE DEPARTMENT","FIRE"
"509","IA","Marion","19125",50044,"AMBULANCE AND FIRE SERVICE COMBINED",-92.8855117,41.2047331,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","BUSSEY VOLUNTEER FIRE DEPARTMENT","FIRE"
"510","IA","Polk","19153",50265,"AMBULANCE SERVICES, AIR OR GROUND",-93.7510355,41.5852375,"NO","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","CITY OF WEST DES MOINES EMERGENCY MEDICAL SERVICES STATION 21","CITY/MUNICIPAL"
"511","IA","Marshall","19127",50142,"AMBULANCE AND FIRE SERVICE COMBINED",-92.7837137,42.0059181,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","LE GRAND FIRE DEPARTMENT","FIRE"
"512","IA","Calhoun","19025",50563,"AMBULANCE SERVICES, AIR OR GROUND",-94.5334542,42.5296917,"NO","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","CALHOUN COUNTY EMERGENCY MEDICAL SERVICES - MANSON","CITY/MUNICIPAL"
"513","IA","Clayton","19043",52157,"AMBULANCE SERVICES, AIR OR GROUND",-91.1792283,43.0222154,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","MARMAC EMERGENCY SQUAD","CITY/MUNICIPAL"
"514","IA","Polk","19153",50315,"FIRE AND RESCUE SERVICE",-93.6048118,41.5706785,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","DES MOINES FIRE AND RESCUE DEPARTMENT STATION 6","FIRE"
"515","IA","Polk","19153",50314,"FIRE AND RESCUE SERVICE",-93.6301162,41.6008866,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","DES MOINES FIRE AND RESCUE DEPARTMENT STATION 4","FIRE"
"516","IA","Polk","19153",50316,"FIRE AND RESCUE SERVICE",-93.5876408,41.5928969,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","DES MOINES FIRE AND RESCUE DEPARTMENT STATION 2","FIRE"
"517","IA","Crawford","19047",51454,"AMBULANCE SERVICES, AIR OR GROUND",-95.2315123,41.8898919,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","MANILLA AMBULANCE SERVICE","FIRE"
"518","IA","Story","19169",50154,"AMBULANCE SERVICES, AIR OR GROUND",-93.3892564,42.1654232,"YES","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","MCCALLSBURG FIRST RESPONDERS","FIRE"
"519","IA","Story","19169",50011,"AMBULANCE SERVICES, AIR OR GROUND",-93.6510279,42.0298372,"YES","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","IOWA STATE UNIVERSITY DEPARTMENT OF PUBLIC SAFETY","LAW ENFORCEMENT"
"520","IA","Pottawattamie","19155",51501,"AMBULANCE AND FIRE SERVICE COMBINED",-95.8872214,41.2609966,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","COUNCIL BLUFFS FIRE DEPARTMENT STATION 2","FIRE"
"521","IA","Jasper","19099",50228,"AMBULANCE SERVICES, AIR OR GROUND",-93.2342894,41.5981275,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","PRAIRIE CITY AMBULANCE","CITY/MUNICIPAL"
"522","IA","Johnson","19103",52246,"AMBULANCE AND FIRE SERVICE COMBINED",-91.5649102,41.6553868,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","IOWA CITY FIRE DEPARTMENT STATION 2","FIRE"
"523","IA","Black Hawk","19013",50701,"FIRE AND RESCUE SERVICE",-92.3757545,42.4679561,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","WATERLOO FIRE AND RESCUE STATION 6","FIRE"
"524","IA","Pottawattamie","19155",51501,"AMBULANCE AND FIRE SERVICE COMBINED",-95.8598993,41.2245064,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","COUNCIL BLUFFS FIRE DEPARTMENT STATION 5","FIRE"
"525","IA","Greene","19073",51462,"FIRE AND RESCUE SERVICE",-94.5456413,42.0215646,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","SCRANTON FIRE AND RESCUE UNIT","FIRE"
"526","IA","Dubuque","19061",52040,"AMBULANCE SERVICES, AIR OR GROUND",-91.1176061,42.4709909,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","BI - COUNTY AMBULANCE INCORPORATED","PRIVATE"
"527","IA","Dallas","19049",50276,"AMBULANCE AND FIRE SERVICE COMBINED",-93.9216686,41.8555329,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","WOODWARD COMMUNITY FIRE DEPARTMENT","FIRE"
"528","IA","Hamilton","19079",50130,"FIRE AND RESCUE SERVICE",-93.6395981,42.3096305,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","JEWELL FIRE AND RESCUE","FIRE"
"529","IA","Jasper","19099",50251,"AMBULANCE AND FIRE SERVICE COMBINED",-92.8469947,41.577549,"NO","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","SULLY RURAL FIRE AND AMBULANCE","FIRE"
"530","IA","Polk","19153",50237,"AMBULANCE AND FIRE SERVICE COMBINED",-93.3580412,41.5105266,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","RUNNELLS - CAMP TOWNSHIP FIRE DEPARTMENT","FIRE"
"531","IA","Poweshiek","19157",52347,"AMBULANCE SERVICES, AIR OR GROUND",-92.3011997,41.7312824,"YES","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","VICTOR QUICK RESPONSE SERVICE","CITY/MUNICIPAL"
"532","IA","Cerro Gordo","19033",50457,"FIRE AND RESCUE SERVICE",-93.4785386,42.9125144,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","MESERVEY FIRE AND RESCUE","FIRE"
"533","IA","Ida","19093",51025,"AMBULANCE AND FIRE SERVICE COMBINED",-95.5429147,42.4888281,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","HOLSTEIN FIRE DEPARTMENT","FIRE"
"534","IA","Fayette","19065",52135,"AMBULANCE SERVICES, AIR OR GROUND",-91.6504998,43.0030269,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","AREA AMBULANCE SERVICE - CLERMONT UNIT","PRIVATE"
"535","IA","Clayton","19043",52159,"AMBULANCE SERVICES, AIR OR GROUND",-91.39072,43.0538055,"NO","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","MONONA / FARMERSBURG / LUANA AMBULANCE SERVICE INCORPORATED","PRIVATE"
"536","IA","Winnebago","19189",50465,"AMBULANCE SERVICES, AIR OR GROUND",-93.9183351,43.483735,"YES","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","RAKE FIRST RESPONDERS","COUNTY/PRIVATE"
"537","IA","Cass","19029",50022,"AMBULANCE SERVICES, AIR OR GROUND",-95.0104553,41.4077373,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","MEDIVAC AMBULANCE","PRIVATE"
"538","IA","Tama","19171",50635,"AMBULANCE SERVICES, AIR OR GROUND",-92.7164733,42.1879412,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","GLADBROOK LINCOLN AMBULANCE","CITY/MUNICIPAL"
"539","IA","Washington","19183",52356,"AMBULANCE SERVICES, AIR OR GROUND",-91.8288668,41.4645883,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","WELLMAN VOLUNTEER AMBULANCE SERVICE","PRIVATE"
"540","IA","Polk","19153",50322,"AMBULANCE AND FIRE SERVICE COMBINED",-93.7147734,41.629046,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","URBANDALE FIRE DEPARTMENT STATION 41","FIRE"
"541","IA","Muscatine","19139",52761,"AMBULANCE AND FIRE SERVICE COMBINED",-91.0630095,41.4047916,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","MUSCATINE FIRE DEPARTMENT STATION 2","NOT AVAILABLE"
"542","IA","Bremer","19017",50622,"AMBULANCE AND FIRE SERVICE COMBINED",-92.3389829,42.6717101,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","DENVER FIRE DEPARTMENT","NOT AVAILABLE"
"543","IA","Polk","19153",50265,"AMBULANCE AND FIRE SERVICE COMBINED",-93.7230479,41.5703617,"NO","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","WEST DES MOINES FIRE DEPARTMENT STATION 17","NOT AVAILABLE"
"544","IA","Butler","19023",50602,"AMBULANCE AND FIRE SERVICE COMBINED",-92.8025272,42.7567441,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","ALLISON EMERGENCY SERVICE BUILDING","NOT AVAILABLE"
"545","IA","Polk","19153",50317,"FIRE AND RESCUE SERVICE",-93.5716496,41.6072574,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","DES MOINES FIRE AND RESCUE DEPARTMENT STATION 3","NOT AVAILABLE"
"546","IA","Guthrie","19077",50115,"AMBULANCE AND FIRE SERVICE COMBINED",-94.5071902,41.677439,"NO","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","GUTHRIE CENTER FIRE STATION","NOT AVAILABLE"
"547","IA","Chickasaw","19037",52154,"AMBULANCE SERVICES, AIR OR GROUND",-92.1517716,43.0693313,"YES","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","LAWLER FIRST RESPONDERS","COUNTY"
"548","IA","Cedar","19031",52772,"AMBULANCE SERVICES, AIR OR GROUND",-91.1308767,41.7660558,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","TIPTON AMBULANCE SERVICE","CITY/MUNICIPAL"
"549","IA","Winneshiek","19191",52101,"AMBULANCE SERVICES, AIR OR GROUND",-91.7736486,43.2947656,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","WINNESHIEK COUNTY PARAMEDIC SERVICES","COUNTY/HOSPITAL"
"550","IA","Clayton","19043",52043,"AMBULANCE SERVICES, AIR OR GROUND",-91.4028742,42.8533312,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","CENTRAL AMBULANCE SERVICE","HOSPITAL"
"551","IA","Clayton","19043",52049,"AMBULANCE SERVICES, AIR OR GROUND",-91.2330091,42.8652939,"YES","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","GARNAVILLO EMERGENCY MEDICAL SERVICES","CITY/MUNICIPAL"
"552","IA","Buchanan","19019",52210,"AMBULANCE SERVICES, AIR OR GROUND",-92.0006215,42.3156586,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","BRANDON FIRST RESPONDERS","CITY/MUNICIPAL"
"553","IA","Shelby","19165",51537,"RESCUE SERVICES, MEDICAL",-95.3211123,41.66055,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","MEDIVAC AMBULANCE RESCUE CORPORATION","PRIVATE"
"554","IA","Kossuth","19109",50539,"AMBULANCE SERVICES, AIR OR GROUND",-94.4262224,43.2199325,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","SENTRAL AREA AMBULANCE","FIRE"
"555","IA","Delaware","19055",52237,"AMBULANCE SERVICES, AIR OR GROUND",-91.2444555,42.342467,"NO","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","HOPKINTON AMBULANCE SERVICE","CITY/MUNICIPAL"
"556","IA","Benton","19011",52349,"AMBULANCE SERVICES, AIR OR GROUND",-92.0326126,42.1675402,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","NORTH BENTON AMBULANCE","PRIVATE"
"557","IA","Benton","19011",52229,"AMBULANCE SERVICES, AIR OR GROUND",-92.1430511,42.1467893,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","GARRISON FIRST RESPONSE","FIRE"
"558","IA","Mahaska","19123",52561,"AMBULANCE AND FIRE SERVICE COMBINED",-92.4354629,41.2131472,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","FREMONT FIRE DEPARTMENT","FIRE"
"559","IA","Keokuk","19107",52563,"AMBULANCE SERVICES, AIR OR GROUND",-92.3092673,41.1731263,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","HEDRICK FIRST RESPONDERS","CITY/MUNICIPAL"
"560","IA","Johnson","19103",52240,"AMBULANCE SERVICES, AIR OR GROUND",-91.5328544,41.6517697,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","JOHNSON COUNTY AMBULANCE","COUNTY"
"561","IA","Woodbury","19193",51004,"RESCUE SERVICES, MEDICAL",-95.8667961,42.3894206,"NO","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","ANTHON RESCUE SQUAD","CITY/MUNICIPAL"
"562","IA","Story","19169",50161,"AMBULANCE SERVICES, AIR OR GROUND",-93.3993428,41.8881696,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","MAXWELL FIRST RESPONDERS","FIRE"
"563","IA","Winnebago","19189",50450,"AMBULANCE SERVICES, AIR OR GROUND",-93.5334758,43.4182616,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","LAKE MILLS AMBULANCE SERVICE","CITY/MUNICIPAL"
"564","IA","Dickinson","19059",51364,"AMBULANCE AND FIRE SERVICE COMBINED",-94.970815,43.3067846,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","TERRIL FIRST RESPONDERS / TERRIL FIRE DEPARTMENT","COUNTY"
"565","IA","Lyon","19119",51237,"AMBULANCE SERVICES, AIR OR GROUND",-95.999576,43.340729,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","GEORGE EMERGENCY MEDICAL SERVICES","CITY/MUNICIPAL"
"566","IA","Hancock","19081",50438,"AMBULANCE SERVICES, AIR OR GROUND",-93.608661,43.1021539,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","GARNER VOLUNTEER AMBULANCE SERVICE","COUNTY/PRIVATE"
