"","year","county_name","dhs_service_area","judicial_district","abuse_type","occurances","County_FIPS","State_FIPS","lat","long"
"234",2017,"Cherokee","1-Western","3-Third JD","Dangerous Substance",16,"035","19",42.7356226,-95.6238055
"235",2017,"Montgomery","1-Western","4-FourthJD","Sexual Abuse",5,"137","19",41.03014,-95.1563758
"236",2017,"Cedar","3-Eastern","7-Seventh JD","Physical Abuse",8,"031","19",41.7723207,-91.1324125
"237",2017,"Story","5-Des Moines","2-Second JD","Sexual Abuse",13,"169","19",42.0362415,-93.4650448
"238",2017,"Delaware","2-Northern","1-First JD","Sexual Abuse",3,"055","19",42.471211,-91.3673502
"239",2017,"Crawford","1-Western","3-Third JD","Denial of Critical Care (Neglect)",66,"047","19",42.0372125,-95.3819678
"240",2017,"Calhoun","2-Northern","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",3,"025","19",42.3851848,-94.6404136
"241",2017,"Story","5-Des Moines","2-Second JD","Denial of Critical Care (Neglect)",299,"169","19",42.0362415,-93.4650448
"242",2017,"Tama","4-Cedar Rapids","6-SixthJD","Denial of Critical Care (Neglect)",76,"171","19",42.0798117,-92.5325425
"243",2017,"Dallas","5-Des Moines","5-FifthJD","Sexual Abuse",30,"049","19",41.6848862,-94.0397374
"244",2017,"Muscatine","3-Eastern","7-Seventh JD","Sexual Abuse",12,"139","19",41.4839221,-91.1127562
"245",2017,"Monona","1-Western","3-Third JD","Presence of Illegal Drugs in Child's System (PID)",5,"133","19",42.0516663,-95.9599235
"246",2017,"Clay","1-Western","3-Third JD","Dangerous Substance",19,"041","19",43.0825804,-95.1509194
"247",2017,"Lucas","5-Des Moines","5-FifthJD","Presence of Illegal Drugs in Child's System (PID)",3,"117","19",41.0293738,-93.3277207
"248",2017,"Palo Alto","1-Western","3-Third JD","Dangerous Substance",9,"147","19",43.0820643,-94.6781371
"249",2017,"Mitchell","2-Northern","2-Second JD","Sexual Abuse",15,"131","19",43.3564124,-92.7890315
"250",2017,"Franklin","2-Northern","2-Second JD","Dangerous Substance",23,"069","19",42.7325458,-93.262473
"251",2017,"Fremont","1-Western","4-FourthJD","Sexual Abuse",1,"071","19",40.7455892,-95.6046765
"252",2017,"Pottawattamie","1-Western","4-FourthJD","Sexual Abuse",45,"155","19",41.3366123,-95.5423935
"253",2017,"Keokuk","4-Cedar Rapids","8-Eigth JD","Allows Access by Registered Sex Offender",1,"107","19",41.336465,-92.1786426
"254",2017,"Woodbury","1-Western","3-Third JD","Presence of Illegal Drugs in Child's System (PID)",97,"193","19",42.3897169,-96.0447673
"255",2017,"Mitchell","2-Northern","2-Second JD","Denial of Critical Care (Neglect)",19,"131","19",43.3564124,-92.7890315
"256",2017,"Greene","1-Western","2-Second JD","Allows Access by Registered Sex Offender",2,"073","19",42.0362394,-94.3968356
"257",2017,"Cerro Gordo","2-Northern","2-Second JD","Denial of Critical Care (Neglect)",203,"033","19",43.0815577,-93.2608184
"258",2017,"Hardin","2-Northern","2-Second JD","Physical Abuse",11,"083","19",42.3838803,-93.2404025
"259",2017,"Monona","1-Western","3-Third JD","Denial of Critical Care (Neglect)",22,"133","19",42.0516663,-95.9599235
"260",2017,"Ida","1-Western","3-Third JD","Denial of Critical Care (Neglect)",30,"093","19",42.3868747,-95.5134962
"261",2017,"Woodbury","1-Western","3-Third JD","Dangerous Substance",188,"193","19",42.3897169,-96.0447673
"262",2017,"Linn","4-Cedar Rapids","6-SixthJD","Physical Abuse",98,"113","19",42.0789478,-91.5989646
"263",2017,"Kossuth","1-Western","3-Third JD","Physical Abuse",3,"109","19",43.20413,-94.2067199
"264",2017,"Bremer","2-Northern","2-Second JD","Dangerous Substance",20,"017","19",42.7745873,-92.3180548
"265",2017,"Fremont","1-Western","4-FourthJD","Physical Abuse",4,"071","19",40.7455892,-95.6046765
"266",2017,"Jones","4-Cedar Rapids","6-SixthJD","Dangerous Substance",27,"105","19",42.1212397,-91.1314352
"267",2017,"Adair","5-Des Moines","5-FifthJD","Dangerous Substance",3,"001","19",41.3307464,-94.4709413
"268",2017,"Dallas","5-Des Moines","5-FifthJD","Dangerous Substance",9,"049","19",41.6848862,-94.0397374
"269",2017,"Dallas","5-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",139,"049","19",41.6848862,-94.0397374
"270",2017,"Audubon","1-Western","4-FourthJD","Sexual Abuse",1,"009","19",41.6845893,-94.9058222
"271",2017,"Linn","4-Cedar Rapids","6-SixthJD","Mental Injury",5,"113","19",42.0789478,-91.5989646
"272",2017,"Polk","5-Des Moines","5-FifthJD","Allows Access by Registered Sex Offender",8,"153","19",41.6855048,-93.5735335
"273",2017,"Marion","5-Des Moines","5-FifthJD","Dangerous Substance",7,"125","19",41.3344515,-93.0994367
"274",2017,"Montgomery","1-Western","4-FourthJD","Physical Abuse",6,"137","19",41.03014,-95.1563758
"275",2017,"Buchanan","2-Northern","1-First JD","Dangerous Substance",1,"019","19",42.4707777,-91.8378392
"276",2017,"Floyd","2-Northern","2-Second JD","Denial of Critical Care (Neglect)",60,"067","19",43.0599208,-92.7890033
"277",2017,"Henry","3-Eastern","8-Eigth JD","Dangerous Substance",11,"087","19",40.9879383,-91.5445241
"278",2017,"Buena Vista","1-Western","3-Third JD","Physical Abuse",11,"021","19",42.7354936,-95.151149
"279",2017,"Howard","2-Northern","1-First JD","Sexual Abuse",4,"089","19",43.3567673,-92.3171989
"280",2017,"Scott","3-Eastern","7-Seventh JD","Denial of Critical Care (Neglect)",705,"163","19",41.6370978,-90.6232428
"281",2017,"Ida","1-Western","3-Third JD","Dangerous Substance",3,"093","19",42.3868747,-95.5134962
"282",2017,"Linn","4-Cedar Rapids","6-SixthJD","Dangerous Substance",87,"113","19",42.0789478,-91.5989646
"283",2017,"Adams","5-Des Moines","5-FifthJD","Presence of Illegal Drugs in Child's System (PID)",1,"003","19",41.0289839,-94.6991849
"284",2017,"Des Moines","3-Eastern","8-Eigth JD","Sexual Abuse",7,"057","19",40.9231829,-91.1814707
"285",2017,"Montgomery","1-Western","4-FourthJD","Dangerous Substance",10,"137","19",41.03014,-95.1563758
"286",2017,"Webster","2-Northern","2-Second JD","Dangerous Substance",33,"187","19",42.4279662,-94.1817881
"287",2017,"Webster","2-Northern","2-Second JD","Allows Access by Registered Sex Offender",4,"187","19",42.4279662,-94.1817881
"288",2017,"Cedar","3-Eastern","7-Seventh JD","Denial of Critical Care (Neglect)",96,"031","19",41.7723207,-91.1324125
"289",2017,"Buchanan","2-Northern","1-First JD","Presence of Illegal Drugs in Child's System (PID)",12,"019","19",42.4707777,-91.8378392
"290",2017,"Black Hawk","2-Northern","1-First JD","Mental Injury",1,"013","19",42.4700957,-92.3088197
"291",2017,"Harrison","1-Western","4-FourthJD","Denial of Critical Care (Neglect)",27,"085","19",41.6828528,-95.8169209
"292",2017,"Boone","5-Des Moines","2-Second JD","Sexual Abuse",11,"015","19",42.0365493,-93.931671
"293",2017,"Howard","2-Northern","1-First JD","Dangerous Substance",16,"089","19",43.3567673,-92.3171989
"294",2017,"Cherokee","1-Western","3-Third JD","Sexual Abuse",3,"035","19",42.7356226,-95.6238055
"295",2017,"Audubon","1-Western","4-FourthJD","Denial of Critical Care (Neglect)",32,"009","19",41.6845893,-94.9058222
"296",2017,"Franklin","2-Northern","2-Second JD","Physical Abuse",9,"069","19",42.7325458,-93.262473
"297",2017,"Worth","2-Northern","2-Second JD","Physical Abuse",1,"195","19",43.3773984,-93.2608476
"298",2017,"Allamakee","2-Northern","1-First JD","Denial of Critical Care (Neglect)",53,"005","19",43.2842838,-91.3780923
"299",2017,"Carroll","1-Western","2-Second JD","Dangerous Substance",6,"027","19",42.0362382,-94.8605593
"300",2017,"Decatur","5-Des Moines","5-FifthJD","Dangerous Substance",2,"053","19",40.7376827,-93.7862815
"301",2017,"Iowa","4-Cedar Rapids","6-SixthJD","Denial of Critical Care (Neglect)",37,"095","19",41.6863229,-92.065524
"302",2017,"Crawford","1-Western","3-Third JD","Presence of Illegal Drugs in Child's System (PID)",1,"047","19",42.0372125,-95.3819678
"303",2017,"Linn","4-Cedar Rapids","6-SixthJD","Allows Access by Registered Sex Offender",4,"113","19",42.0789478,-91.5989646
"304",2017,"Keokuk","4-Cedar Rapids","8-Eigth JD","Dangerous Substance",1,"107","19",41.336465,-92.1786426
"305",2017,"Hardin","2-Northern","2-Second JD","Sexual Abuse",12,"083","19",42.3838803,-93.2404025
"306",2017,"Clayton","2-Northern","1-First JD","Presence of Illegal Drugs in Child's System (PID)",4,"043","19",42.8447493,-91.3414328
"307",2017,"Cerro Gordo","2-Northern","2-Second JD","Mental Injury",3,"033","19",43.0815577,-93.2608184
"308",2017,"Warren","5-Des Moines","5-FifthJD","Allows Access by Registered Sex Offender",3,"181","19",41.3343735,-93.5613594
"309",2017,"Hamilton","2-Northern","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",3,"079","19",42.3837722,-93.7068085
"310",2017,"Pocahontas","2-Northern","2-Second JD","Denial of Critical Care (Neglect)",21,"151","19",42.7341351,-94.6787466
"311",2017,"Mills","1-Western","4-FourthJD","Dangerous Substance",3,"129","19",41.0334523,-95.6213267
"312",2017,"Mahaska","4-Cedar Rapids","8-Eigth JD","Physical Abuse",19,"123","19",41.3352035,-92.6409094
"313",2017,"Chickasaw","2-Northern","1-First JD","Dangerous Substance",10,"037","19",43.0600414,-92.3176637
"314",2017,"Madison","5-Des Moines","5-FifthJD","Presence of Illegal Drugs in Child's System (PID)",3,"121","19",41.3307142,-94.0155619
"315",2017,"Mahaska","4-Cedar Rapids","8-Eigth JD","Denial of Critical Care (Neglect)",86,"123","19",41.3352035,-92.6409094
"316",2017,"Emmet","1-Western","3-Third JD","Dangerous Substance",21,"063","19",43.3780225,-94.6784803
"317",2017,"Cherokee","1-Western","3-Third JD","Physical Abuse",3,"035","19",42.7356226,-95.6238055
"318",2017,"Jefferson","4-Cedar Rapids","8-Eigth JD","Sexual Abuse",2,"101","19",41.0317596,-91.9488774
"319",2017,"Audubon","1-Western","4-FourthJD","Dangerous Substance",20,"009","19",41.6845893,-94.9058222
"320",2017,"Cerro Gordo","2-Northern","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",33,"033","19",43.0815577,-93.2608184
"321",2017,"Keokuk","4-Cedar Rapids","8-Eigth JD","Sexual Abuse",3,"107","19",41.336465,-92.1786426
"322",2017,"Clayton","2-Northern","1-First JD","Mental Injury",1,"043","19",42.8447493,-91.3414328
"323",2017,"Montgomery","1-Western","4-FourthJD","Denial of Critical Care (Neglect)",40,"137","19",41.03014,-95.1563758
"324",2017,"Benton","4-Cedar Rapids","6-SixthJD","Dangerous Substance",24,"011","19",42.0801864,-92.0656912
"325",2017,"Kossuth","1-Western","3-Third JD","Denial of Critical Care (Neglect)",64,"109","19",43.20413,-94.2067199
"326",2017,"Allamakee","2-Northern","1-First JD","Presence of Illegal Drugs in Child's System (PID)",5,"005","19",43.2842838,-91.3780923
"327",2017,"Des Moines","3-Eastern","8-Eigth JD","Mental Injury",1,"057","19",40.9231829,-91.1814707
"328",2017,"Madison","5-Des Moines","5-FifthJD","Physical Abuse",10,"121","19",41.3307142,-94.0155619
"329",2017,"Clinton","3-Eastern","7-Seventh JD","Allows Access by Registered Sex Offender",7,"045","19",41.8980358,-90.5319724
"330",2017,"Humboldt","2-Northern","2-Second JD","Physical Abuse",3,"091","19",42.7764686,-94.2071868
"331",2017,"Washington","4-Cedar Rapids","8-Eigth JD","Presence of Illegal Drugs in Child's System (PID)",6,"183","19",41.335591,-91.7178676
"332",2017,"Clarke","5-Des Moines","5-FifthJD","Dangerous Substance",3,"039","19",41.0290323,-93.7851579
"333",2017,"Clayton","2-Northern","1-First JD","Allows Access by Registered Sex Offender",3,"043","19",42.8447493,-91.3414328
"334",2017,"Monroe","4-Cedar Rapids","8-Eigth JD","Denial of Critical Care (Neglect)",15,"135","19",41.0297826,-92.8689877
"335",2017,"Marshall","2-Northern","2-Second JD","Sexual Abuse",19,"127","19",42.0358499,-92.9987706
"336",2017,"Dickinson","1-Western","3-Third JD","Sexual Abuse",8,"059","19",43.3779848,-95.1508301
"337",2017,"Calhoun","2-Northern","2-Second JD","Dangerous Substance",3,"025","19",42.3851848,-94.6404136
"338",2017,"Boone","5-Des Moines","2-Second JD","Dangerous Substance",12,"015","19",42.0365493,-93.931671
"339",2017,"Dickinson","1-Western","3-Third JD","Presence of Illegal Drugs in Child's System (PID)",9,"059","19",43.3779848,-95.1508301
"340",2017,"Marion","5-Des Moines","5-FifthJD","Sexual Abuse",12,"125","19",41.3344515,-93.0994367
"341",2017,"Page","1-Western","4-FourthJD","Sexual Abuse",5,"145","19",40.7391444,-95.1501747
"342",2017,"Allamakee","2-Northern","1-First JD","Sexual Abuse",5,"005","19",43.2842838,-91.3780923
"343",2017,"Iowa","4-Cedar Rapids","6-SixthJD","Physical Abuse",3,"095","19",41.6863229,-92.065524
"344",2017,"Plymouth","1-Western","3-Third JD","Denial of Critical Care (Neglect)",53,"149","19",42.7378346,-96.2140431
"345",2017,"Greene","1-Western","2-Second JD","Physical Abuse",3,"073","19",42.0362394,-94.3968356
"346",2017,"Pottawattamie","1-Western","4-FourthJD","Presence of Illegal Drugs in Child's System (PID)",77,"155","19",41.3366123,-95.5423935
"347",2017,"Wayne","5-Des Moines","5-FifthJD","Physical Abuse",4,"185","19",40.7394702,-93.3273639
"348",2017,"Woodbury","1-Western","3-Third JD","Cohabitation w/ a Registered Sex Offender",1,"193","19",42.3897169,-96.0447673
"349",2017,"Marshall","2-Northern","2-Second JD","Allows Access by Registered Sex Offender",2,"127","19",42.0358499,-92.9987706
"350",2017,"Wapello","4-Cedar Rapids","8-Eigth JD","Presence of Illegal Drugs in Child's System (PID)",24,"179","19",41.0305845,-92.4094499
"351",2017,"Webster","2-Northern","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",17,"187","19",42.4279662,-94.1817881
"352",2017,"Decatur","5-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",30,"053","19",40.7376827,-93.7862815
"353",2017,"Buena Vista","1-Western","3-Third JD","Mental Injury",1,"021","19",42.7354936,-95.151149
"354",2017,"Delaware","2-Northern","1-First JD","Presence of Illegal Drugs in Child's System (PID)",3,"055","19",42.471211,-91.3673502
"355",2017,"Carroll","1-Western","2-Second JD","Sexual Abuse",2,"027","19",42.0362382,-94.8605593
"356",2017,"Cass","1-Western","4-FourthJD","Presence of Illegal Drugs in Child's System (PID)",4,"029","19",41.3314876,-94.9278266
"357",2017,"Humboldt","2-Northern","2-Second JD","Mental Injury",2,"091","19",42.7764686,-94.2071868
"358",2017,"Butler","2-Northern","2-Second JD","Allows Access by Registered Sex Offender",2,"023","19",42.7315661,-92.7901934
"359",2017,"Monona","1-Western","3-Third JD","Physical Abuse",9,"133","19",42.0516663,-95.9599235
"360",2017,"Lee","3-Eastern","8-Eigth JD","Presence of Illegal Drugs in Child's System (PID)",36,"111","19",40.6419764,-91.479264
"361",2017,"Fayette","2-Northern","1-First JD","Sexual Abuse",6,"065","19",42.8625919,-91.8443207
"362",2017,"Humboldt","2-Northern","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",1,"091","19",42.7764686,-94.2071868
"363",2017,"Hancock","2-Northern","2-Second JD","Dangerous Substance",14,"081","19",43.0818861,-93.7342723
"364",2017,"Grundy","2-Northern","1-First JD","Sexual Abuse",2,"075","19",42.4018651,-92.7914177
"365",2017,"Emmet","1-Western","3-Third JD","Allows Access by Registered Sex Offender",2,"063","19",43.3780225,-94.6784803
"366",2017,"Pottawattamie","1-Western","4-FourthJD","Denial of Critical Care (Neglect)",454,"155","19",41.3366123,-95.5423935
"367",2017,"Union","5-Des Moines","5-FifthJD","Physical Abuse",10,"175","19",41.0277304,-94.2423792
"368",2017,"Chickasaw","2-Northern","1-First JD","Presence of Illegal Drugs in Child's System (PID)",5,"037","19",43.0600414,-92.3176637
"369",2017,"Keokuk","4-Cedar Rapids","8-Eigth JD","Denial of Critical Care (Neglect)",43,"107","19",41.336465,-92.1786426
"370",2017,"Benton","4-Cedar Rapids","6-SixthJD","Physical Abuse",10,"011","19",42.0801864,-92.0656912
"371",2017,"Dallas","5-Des Moines","5-FifthJD","Physical Abuse",46,"049","19",41.6848862,-94.0397374
"372",2017,"Cass","1-Western","4-FourthJD","Allows Access by Registered Sex Offender",4,"029","19",41.3314876,-94.9278266
"373",2017,"Lyon","1-Western","3-Third JD","Dangerous Substance",6,"119","19",43.380497,-96.2102924
"374",2017,"Jackson","3-Eastern","7-Seventh JD","Physical Abuse",9,"097","19",42.1717426,-90.5742294
"375",2017,"Johnson","4-Cedar Rapids","6-SixthJD","Sexual Abuse",14,"103","19",41.6715511,-91.5880849
"376",2017,"Warren","5-Des Moines","5-FifthJD","Sexual Abuse",8,"181","19",41.3343735,-93.5613594
"377",2017,"Carroll","1-Western","2-Second JD","Physical Abuse",4,"027","19",42.0362382,-94.8605593
"378",2017,"Henry","3-Eastern","8-Eigth JD","Exposure to Manufacturing of Meth",2,"087","19",40.9879383,-91.5445241
"379",2017,"Mills","1-Western","4-FourthJD","Presence of Illegal Drugs in Child's System (PID)",5,"129","19",41.0334523,-95.6213267
"380",2017,"Poweshiek","4-Cedar Rapids","8-Eigth JD","Presence of Illegal Drugs in Child's System (PID)",3,"157","19",41.6864422,-92.5314684
"381",2017,"Linn","4-Cedar Rapids","6-SixthJD","Denial of Critical Care (Neglect)",693,"113","19",42.0789478,-91.5989646
"382",2017,"Sioux","1-Western","3-Third JD","Presence of Illegal Drugs in Child's System (PID)",2,"167","19",43.0826174,-96.1778827
"383",2017,"Wayne","5-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",16,"185","19",40.7394702,-93.3273639
"384",2017,"Palo Alto","1-Western","3-Third JD","Physical Abuse",4,"147","19",43.0820643,-94.6781371
"385",2017,"Wright","2-Northern","2-Second JD","Allows Access by Registered Sex Offender",2,"197","19",42.7331189,-93.7351465
"386",2017,"Story","5-Des Moines","2-Second JD","Physical Abuse",41,"169","19",42.0362415,-93.4650448
"387",2017,"Winnebago","2-Northern","2-Second JD","Denial of Critical Care (Neglect)",31,"189","19",43.3775678,-93.7341955
"388",2017,"Worth","2-Northern","2-Second JD","Dangerous Substance",6,"195","19",43.3773984,-93.2608476
"389",2017,"Clayton","2-Northern","1-First JD","Exposure to Manufacturing of Meth",2,"043","19",42.8447493,-91.3414328
"390",2017,"Woodbury","1-Western","3-Third JD","Allows Access by Registered Sex Offender",11,"193","19",42.3897169,-96.0447673
"391",2017,"Clinton","3-Eastern","7-Seventh JD","Mental Injury",1,"045","19",41.8980358,-90.5319724
"392",2017,"Polk","5-Des Moines","5-FifthJD","Mental Injury",4,"153","19",41.6855048,-93.5735335
"393",2017,"Dubuque","3-Eastern","1-First JD","Dangerous Substance",17,"061","19",42.468832,-90.8824564
"394",2017,"Mitchell","2-Northern","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",2,"131","19",43.3564124,-92.7890315
"395",2017,"Iowa","4-Cedar Rapids","6-SixthJD","Presence of Illegal Drugs in Child's System (PID)",7,"095","19",41.6863229,-92.065524
"396",2017,"Scott","3-Eastern","7-Seventh JD","Dangerous Substance",74,"163","19",41.6370978,-90.6232428
"397",2017,"Sioux","1-Western","3-Third JD","Denial of Critical Care (Neglect)",42,"167","19",43.0826174,-96.1778827
"398",2017,"Black Hawk","2-Northern","1-First JD","Presence of Illegal Drugs in Child's System (PID)",101,"013","19",42.4700957,-92.3088197
